ticker,company_name,industry,market_cap,esg_score,volatility,leverage,profit_margin,roe,current_ratio,asset_turnover,rd_expense_pct,debt_ratio,num_employees,annual_return
BFRG,Bullfrog AI Holdings Inc,Research and Development in Biotechnology (except Nanobiotechnology),4008.477313,86.97806878,0.6083548116,0.8503532121,18.80797963,19.27208106,1.824087861,1.481699823,1.94453427,0.3558916665,13578,193962.3286
ARQQ,Arqit Quantum Inc,Software Publishers,5640.359632,47.73570563,0.4295776089,0.7375909312,12.75420301,15.4299172,2.168144394,1.179997739,7.194830822,0.3843118709,18433,156651.3619
EPSM,Epsium Enterprise Ltd,Wine and Distilled Alcoholic Beverage Merchant Wholesalers,2250.266102,51.90651027,0.4015400558,0.5680865526,14.86244417,14.28085688,1.87189507,1.037410362,3.617096275,0.329516198,7584,156431.0655
WILC,G Willi Food International Ltd,General Line Grocery Merchant Wholesalers,342.8258577,83.74483059,0.3192944283,0.5707345354,16.78352453,21.67272596,2.339925729,1.811195792,4.07551899,0.1666916686,1032,190188.2499
IMNN,Imunon Inc,Research and Development in Biotechnology (except Nanobiotechnology),5900.484176,74.11739031,0.4379575202,0.8028428486,17.21600998,30.01408809,1.915072603,1.976786061,1.760178812,0.3928391159,19151,161428.1069
SNTG,Sentage Holdings Inc,Consumer Lending,134210.0664,27.24975122,0.384823867,1.483340376,10.70358743,10.05343669,2.010052039,0.8970862252,7.961710974,0.8462701703,44937,143916.9555
VWAV,VisionWave Holdings Inc,"Search, Detection, Navigation, Guidance, Aeronautical, and Nautical System and Instrument Manufactur",19025.74138,2.672442152,0.5354040764,1.214736532,7.223855279,10.11054934,1.922639078,0.7890476451,7.422857621,0.7187130161,36006,95023.05515
PEBO,Peoples Bancorp Inc,Commercial Banking,7251.11515,48.49031609,0.4791926158,0.9872601635,8.884491088,16.59716903,2.225032513,0.9554594745,0.5151850324,0.5659637979,22532,166809.003
TLS,Telos Corp,Computer Systems Design Services,5412.974362,86.03232028,0.5196235179,0.8590941677,17.00593633,24.65438717,2.047676784,1.688309956,4.63051012,0.3829479559,17538,221554.0686
KRRO,Korro Bio Inc,Research and Development in Biotechnology (except Nanobiotechnology),7623.433035,89.68763299,0.4790177524,1.121216969,16.92438902,21.86304468,2.088507171,1.317508493,7.042005377,0.5485009259,22665,181617.8286
AFRM,Affirm Holdings Inc,Consumer Lending,14307.88329,95.66639351,0.3912794129,1.346173995,19.57434145,25.05016374,1.673261699,1.894915479,3.729002047,0.7118611032,32173,200916.1056
NMTC,NeuroOne Medical Technologies Corp,Electromedical and Electrotherapeutic Apparatus Manufacturing,1799.11045,88.07676052,0.3453397046,0.5862885274,15.18746875,16.75723315,2.695283517,1.343759897,3.776106939,0.2046615779,5645,183419.4776
GITS,Global Interactive Technologies Inc,Software Publishers,28260.18038,58.42431197,0.5006202817,1.399911193,10.69521246,14.03128764,1.563824789,1.513236538,3.345103675,0.7620054931,39369,172074.9017
IEP,Icahn Enterprises LP,Petroleum Refineries,17509.17983,45.01595432,0.4075967529,1.200978224,15.00753564,20.73936491,1.290492437,1.5815831,0.7162125137,0.658550634,35045,148801.2646
KFFB,Kentucky First Federal Bancorp,Savings Institutions and Other Depository Credit Intermediation,17568.20259,77.71013481,0.4627326556,1.220907712,17.5830543,26.41500579,1.069656998,1.67541873,6.427125019,0.6922971206,34724,194130.5171
SHC,Sotera Health Co,Testing Laboratories and Services,12559.01348,74.2423418,0.5659953432,1.256267146,16.31786514,19.72091129,2.252305527,1.110044044,3.925889025,0.6234898405,29655,195174.9265
GASS,StealthGas Inc,Deep Sea Freight Transportation,7597.4124,54.27619958,0.593149929,0.964449328,13.68693891,17.85482131,2.00209421,1.554049838,4.482992288,0.53454761,22779,143826.3514
SSM,Sono Group NV,Automobile and Light Duty Motor Vehicle Manufacturing,16638.19922,9.645409883,0.6145829962,1.335867926,6.666322868,7.151946999,1.784181051,0.5978076979,2.417638376,0.7325800033,34201,126552.7466
INTA,Intapp Inc,Software Publishers,15096.22461,92.68205333,0.5821289562,1.076378602,20.39833398,27.15397632,2.181470431,1.776069911,6.380888691,0.6378532677,32792,172042.38
PBHC,Pathfinder Bancorp Inc (MARYLAND),Commercial Banking,4852.135286,46.10465121,0.4101313513,0.6225505684,10.96703139,17.51177602,1.613695139,1.71040645,6.4531141,0.3256536481,16107,148997.297
TFSL,TFS Financial Corp,Savings Institutions and Other Depository Credit Intermediation,3728.274772,36.97004441,0.3839808771,0.6979290214,10.8254289,16.87945872,1.975184053,1.466169606,4.646906126,0.3476963188,12455,140549.4935
DAIO,Data I/O Corp,Electronic Computer Manufacturing,8385.426686,63.32717212,0.5415400832,0.9351472216,14.84020772,16.29768804,1.776746204,1.392857493,7.284709444,0.5436940395,24243,168053.2059
MKTW,MarketWise Inc,Web Search Portals and All Other Information Services,47612.337,67.70995816,0.3749687223,1.53032399,13.58620679,18.74403777,1.722251524,1.626066377,1.36913173,0.8336925381,42831,176243.2279
AGNC,AGNC Investment Corp,Other Financial Vehicles,1677.558119,21.85810379,0.3153699031,0.3779797787,10.19419016,12.2010906,2.041981369,1.291464494,6.399699985,0.2085221359,5288,125806.5438
CFFN,Capitol Federal Financial Inc,Savings Institutions and Other Depository Credit Intermediation,1275.371371,83.85694564,0.1961446232,0.5118343424,16.91002674,25.32518213,1.898058773,2.082448393,4.689381067,0.2012742534,3689,186055.2971
GORV,Lazydays Holdings Inc,Recreational Vehicle Dealers,9042.907384,29.70377227,0.618955717,1.121247189,10.98169835,14.69409985,1.410498301,1.114269122,2.232598753,0.6053309194,24965,144661.5106
ACGL,Arch Capital Group Ltd,Direct Property and Casualty Insurance Carriers,7887.923892,19.48170867,0.4515418624,0.8176922209,8.094625389,7.155010453,2.20580768,0.7824136919,1.49227837,0.5325147858,23164,132312.1365
PRSO,Peraso Inc,Semiconductor and Related Device Manufacturing,9136.50314,41.23358543,0.4691735503,0.9541338423,13.63541506,17.70308996,1.638651392,1.200677572,2.757552802,0.5321574829,25442,154589.9289
BCDA,BioCardia Inc,Research and Development in Biotechnology (except Nanobiotechnology),9944.419742,73.32544801,0.325254852,1.052856072,14.43674857,20.69951599,1.67256586,1.528436272,6.922369386,0.5515240789,27004,170755.3945
GCBC,Greene County Bancorp Inc,Savings Institutions and Other Depository Credit Intermediation,5677.011903,96.58035967,0.5184107038,0.8930556441,17.85991575,24.16391709,2.170203169,1.681749308,6.407145123,0.4334552298,18740,216282.5837
SNBR,Sleep Number Corp,Upholstered Household Furniture Manufacturing,44349.60724,81.11884517,0.697732812,1.484569279,15.80928339,19.43575203,1.246316378,1.120797154,5.338493194,0.87,41671,228267.8856
AEYE,AudioEye Inc,Custom Computer Programming Services,1086.740612,94.09448939,0.3443312673,0.5335982576,19.31411673,23.42111991,1.775787923,1.540275844,1.177452558,0.1772729581,2446,187812.7326
CBAT,CBAK Energy Technology Inc,Battery Manufacturing,2745.796774,14.9199746,0.2635932067,0.62375485,9.550198784,10.49772535,1.677740467,1.312709574,7.661229798,0.2897909838,9279,126925.659
LNSR,LENSAR Inc,Electromedical and Electrotherapeutic Apparatus Manufacturing,6555.877754,8.046503088,0.3487947906,0.8798416166,8.59661589,11.13169021,1.940176721,1.105426229,2.790800993,0.4523175503,20722,113016.876
BRY,Berry Corporation (Bry),Crude Petroleum Extraction,1032.973104,56.21277143,0.3350199971,0.5631455418,9.966962814,11.39331848,2.378814405,1.212745647,5.052499875,0.2253201033,2651,167459.7945
CCRN,Cross Country Healthcare Inc,Professional Employer Organizations,6008.904432,29.73945082,0.3971169852,1.092400441,9.835478365,16.712832,1.799566044,1.311532666,6.523264031,0.5331336524,19582,138598.8003
PLUS,ePlus inc,Custom Computer Programming Services,54490.80247,82.97744232,0.6690095176,1.408988864,12.62718593,14.44921095,1.60788428,0.8450418425,1.496418758,0.8510404427,43271,195903.3506
PZZA,Papa John's International Inc,Limited-Service Restaurants,7608.998137,67.52679927,0.239861284,0.9191754456,16.32156758,21.95273448,1.401862636,1.57190954,5.391475567,0.5119050886,22933,184325.8078
CHDN,Churchill Downs Inc,Casino Hotels,9787.526935,97.10208823,0.4356925257,0.986451295,21.24256736,27.65399254,1.353736182,2.091038938,0.7422199753,0.5688939628,26760,201977.585
BRNS,Barinthus Biotherapeutics PLC,Research and Development in Biotechnology (except Nanobiotechnology),1635.698628,26.22444322,0.4546753465,0.3917802284,8.873300071,15.48496243,2.996180775,1.037111363,1.263419836,0.15,4822,147150.8527
STFS,Star Fashion Culture Holdings Ltd,Other Services Related to Advertising,3541.796332,49.09262732,0.4270687824,0.8919840247,12.48986646,20.25594462,2.430346803,1.662205017,5.923577258,0.3662403992,12168,163039.2956
RVPH,Reviva Pharmaceuticals Holdings Inc,Research and Development in Biotechnology (except Nanobiotechnology),4730.505511,50.62280727,0.418183662,0.8617854187,12.70387943,19.33256514,2.247081258,1.126261923,1.663116167,0.4030085912,15910,170579.0352
IOSP,Innospec Inc,All Other Miscellaneous Chemical Product and Preparation Manufacturing,5068.321057,24.67850269,0.6135884432,0.7320883944,7.525112526,12.08892006,1.785924704,1.108484251,3.826300425,0.4301315793,16957,127848.9403
LAB,Standard BioTools Inc,Analytical Laboratory Instrument Manufacturing,34544.22131,59.41924655,0.350948299,1.293586286,14.56044566,16.32659635,1.505693357,1.425233508,2.362494131,0.7690873218,41092,171768.2854
CISS,C3is Inc,Deep Sea Freight Transportation,14490.55415,44.88531262,0.4404508233,1.203222527,11.38568489,12.45621161,1.726740161,1.060388075,3.659221315,0.6439638696,32400,168890.6265
KSPI,Kaspi.kz AO,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",1955.250226,45.22543404,0.2708916824,0.4423762208,13.17925267,15.27803075,2.627882235,1.758395845,1.079151802,0.2220179992,6123,160244.1856
QUMS,Quantumsphere Acquisition Corp,Other Financial Vehicles,9974.915191,36.91092815,0.5922498599,1.046710206,10.36619882,16.69520158,1.885439462,1.236121992,6.16175408,0.6128294733,27208,124404.9982
PULM,Pulmatrix Inc,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and",13492.49796,2.67600589,0.6016591089,1.276776384,4.109866224,7.151829253,1.903949806,0.7419082151,1.09280883,0.6281869451,31399,114243.0522
TMC,TMC the metals company Inc,Other Nonmetallic Mineral Mining and Quarrying,29149.75689,52.68742845,0.5434439444,1.428796283,10.59931726,17.32515244,1.417596443,1.40715603,6.78435873,0.8600892305,39511,173318.0545
ADVM,Adverum Biotechnologies Inc,Research and Development in Biotechnology (except Nanobiotechnology),49447.74969,34.18953573,0.7220008452,1.562082921,7.332333123,13.80720795,1.724506529,1.03936577,5.469566481,0.844410826,43044,145977.4799
PSNL,Personalis Inc,Research and Development in Biotechnology (except Nanobiotechnology),2194.939967,1.130667029,0.2609542092,0.6293893768,7.13836407,8.388181184,2.347611178,0.6311415404,3.624391817,0.2025713719,6633,114805.2266
JVA,Coffee Holding Co Inc,Coffee and Tea Manufacturing,2804.537701,31.48642706,0.4657228054,0.5603303194,9.036280029,12.93975902,2.166265597,0.9274539959,6.998649076,0.2891176857,9245,136486.534
SCWO,374Water Inc,Motor and Generator Manufacturing,1640.784196,28.58420498,0.1928746519,0.3994205095,9.795492032,13.7156094,2.046341336,1.337377822,1.89598459,0.1922778434,4855,114403.434
DTST,Data Storage Corp,Custom Computer Programming Services,5603.794152,39.95136717,0.3620674629,0.6955826596,13.66754991,17.41769683,2.047371783,1.30989693,2.484231706,0.3487972455,18539,134596.4537
OPCH,Option Care Health Inc,Home Health Care Services,12986.33662,14.05334697,0.4994506086,1.136539248,6.263795549,7.912026096,1.339818573,1.236005495,1.528427462,0.6969346802,30373,141332.1027
ASND,Ascendis Pharma A/S,Research and Development in Biotechnology (except Nanobiotechnology),24265.82899,51.26069864,0.6961618327,1.383779775,11.74788857,19.65173279,1.550617189,1.394339391,3.3617652,0.7811175911,38091,157387.1456
OESX,Orion Energy Systems Inc,"Commercial, Industrial, and Institutional Electric Lighting Fixture Manufacturing",6774.235358,69.5515949,0.3976515699,0.9292238835,15.23449661,20.43731111,1.926842148,1.663967626,7.900498886,0.4998593831,20881,179746.7783
LINC,Lincoln Educational Services Corp,Other Technical and Trade Schools,5055.36825,63.38837134,0.4053458878,0.8648302236,14.55240475,19.50232007,1.275626707,1.577284399,1.707705334,0.4191814813,16788,170675.3452
PC,Premium Catering Holdings Ltd,Caterers,8902.902233,80.57173981,0.4944240867,1.070923186,19.917088,23.49217257,1.845915066,1.583378467,6.732323644,0.4874858938,25283,179887.5151
HTLD,Heartland Express Inc,"General Freight Trucking, Long-Distance, Truckload",2723.985988,45.74882051,0.3893879002,0.6863346538,14.21105397,21.07890205,1.823567014,1.378183317,5.389100538,0.2697241038,9368,150378.3843
OFIX,Orthofix Medical Inc,Surgical and Medical Instrument Manufacturing,91077.80967,52.3900813,0.7236952607,1.553923978,13.78982532,15.53246788,1.605591798,0.9302626543,0.6186059796,0.87,44724,186453.4253
DGXX,Digi Power X Inc,Software Publishers,1077.96445,81.22979215,0.2961124777,0.2283951587,19.35858948,26.59502396,2.511147923,1.940375354,7.586676447,0.15,2445,192452.332
NVCT,Nuvectis Pharma Inc,Research and Development in Biotechnology (except Nanobiotechnology),9262.337264,43.34241591,0.3831405032,0.9192337823,11.23403387,16.92752872,1.832181107,1.586028383,7.783184489,0.4499307894,25237,182517.6715
BLIN,Bridgeline Digital Inc,Software Publishers,84149.51773,70.45833564,0.5877018833,1.64027804,16.0174972,19.98345149,1.650294407,1.18118644,7.436755264,0.8453435158,44881,185243.2037
SINT,SINTX Technologies Inc,Surgical Appliance and Supplies Manufacturing,7481.456856,44.0256345,0.4519744956,0.6471695405,11.15157471,16.33484589,2.078742647,1.242653308,4.263047433,0.4988145281,22803,176015.7492
HBNB,Hotel101 Global Holdings Corp,Hotels (except Casino Hotels) and Motels,5907.489097,42.35588326,0.4527696448,0.9523694459,9.417829915,13.85840457,1.884340295,1.059536563,2.152813869,0.4556207944,19085,135847.6166
CUE,Cue Biopharma Inc,Research and Development in Biotechnology (except Nanobiotechnology),4832.351582,76.26035683,0.4018102522,0.8336463936,18.24486564,23.77575689,2.440620292,1.799061675,3.434485081,0.4330548341,16549,192058.9839
BZAI,Blaize Holdings Inc,Custom Computer Programming Services,5976.276459,18.30885463,0.4416099771,0.8340894048,8.543876296,12.2914835,1.707222395,1.048843637,5.106436598,0.47937927,19474,130082.0976
NKLR,Terra Innovatum Global NV,Power Boiler and Heat Exchanger Manufacturing,38539.58504,34.52001122,0.4558996946,1.5029881,10.20511189,14.43147974,1.963109517,1.486170101,3.341272857,0.8152501614,41359,147682.1228
KXIN,Kaixin Holdings,Used Car Dealers,522.0632305,23.1930554,0.3694310766,0.6790572345,8.475256536,12.56004286,2.185970856,1.051123505,5.811287382,0.2053910963,1081,130081.831
RDHL,Redhill Biopharma Ltd,Biological Product (except Diagnostic) Manufacturing,46730.08464,36.55188435,0.5988327645,1.41968768,8.223460347,12.04887851,1.333270409,0.8551672336,6.466816608,0.7614430712,42327,138674.8009
LXEH,Lixiang Education Holding Co Ltd,Elementary and Secondary Schools,1343.823815,23.80710741,0.4102591523,0.4930971376,7.104853112,7.214231164,2.130362391,0.7669504932,2.07044674,0.2201442218,3536,137652.9794
ATAT,Atour Lifestyle Holdings Ltd,Hotels (except Casino Hotels) and Motels,5388.596338,58.36115748,0.4257504828,0.7828563137,14.25840338,18.6534512,1.628420595,1.36094964,3.537064312,0.4514688641,17805,154266.3755
MDGL,Madrigal Pharmaceuticals Inc,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and",4433.433863,80.01890946,0.1947829345,0.7203308406,16.20916742,22.24584671,2.330672898,1.717512324,7.68308282,0.3372453848,15176,189551.6757
JWEL,Jowell Global Ltd,All Other Miscellaneous Retailers,15037.26796,78.87469306,0.4676621023,1.197837093,16.5046344,22.09742746,1.290753176,1.530167562,2.373551009,0.6070134424,32987,200860.3586
ONB,Old National Bancorp,Commercial Banking,1090.371544,37.08559549,0.257498799,0.3937700713,10.40585523,17.34827705,2.730902267,1.455433155,3.098356164,0.1549835826,3143,155241.0053
IMTX,Immatics NV,Research and Development in Biotechnology (except Nanobiotechnology),12921.27174,98.88728018,0.5769967201,1.079080869,18.80938887,26.43152642,1.492744505,1.663479466,0.7674537789,0.6054127791,30428,222489.5428
NBBK,NB Bancorp Inc,Commercial Banking,84220.57705,59.79158211,0.4279726455,1.787200025,12.51685984,14.4090032,1.706996012,1.161514824,2.992745308,0.87,44123,195480.4484
MRVL,Marvell Technology Inc,Semiconductor and Related Device Manufacturing,1445.505259,40.54062988,0.2954844305,0.5819646309,8.662558035,11.89518832,2.287988209,0.9377525606,3.281985486,0.1827329575,3581,138317.0956
CSGS,Csg Systems International Inc,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",9317.693575,83.71838864,0.5107064569,1.093029674,17.33798088,21.87156709,1.95883114,1.424250037,1.248766697,0.5186778706,25645,179551.5636
CASI,CASI Pharmaceuticals Inc,Pharmaceutical Preparation Manufacturing,3353.112816,73.25752725,0.283887987,0.504081736,16.91654191,22.28680483,1.962898727,1.869306953,0.5108168749,0.3000735511,11242,167413.3748
BWIN,Baldwin Insurance Group Inc,Insurance Agencies and Brokerages,12370.7198,75.17825835,0.5407981992,1.129287327,13.81128754,18.56460085,1.805837444,1.285204128,4.815541133,0.6666707965,30047,158859.5721
